id,name,isActive,type,users,resources
R3JvdXA6Nzc2OTcy,TEAM.RECRUITING.EMPLOYEE,True,SYNCED,"['VXNlcjo5NTM4NzI=', 'VXNlcjoxMDA3Mzc3', 'VXNlcjoxMTM5OTUx', 'VXNlcjoxMTU0MjQ0', 'VXNlcjoxMTU0MjQ5', 'VXNlcjoxMTU0MjU2', 'VXNlcjoxMTU0MjY4', 'VXNlcjoxMTU0Mjcw', 'VXNlcjoxMTU0Mjcx', 'VXNlcjoxMTU0Mjcz', 'VXNlcjoxMTU0Mjc2', 'VXNlcjoxMTU0Mjc5', 'VXNlcjoxMTU0Mjgy', 'VXNlcjoxMTU0Mjk3', 'VXNlcjoxMTU0Mjk5', 'VXNlcjoxMTU0MzAx', 'VXNlcjoxMTU0MzA0', 'VXNlcjoxMTU0MzE0', 'VXNlcjoxMTU0MzE2', 'VXNlcjoxMTU0MzIw', 'VXNlcjoxMTU0MzIz', 'VXNlcjoxMTU0MzI2', 'VXNlcjoxMTU0MzI4', 'VXNlcjoxMTU0MzMw', 'VXNlcjoxMTU0MzM3', 'VXNlcjoxMTU0MzM4', 'VXNlcjoxMTU0MzQx', 'VXNlcjoxMTU0MzQ5', 'VXNlcjoxMTU0MzUz', 'VXNlcjoxMTU0MzU2', 'VXNlcjoxMTU0MzU5', 'VXNlcjoxMTU0MzY3', 'VXNlcjoxMTU0Mzg2', 'VXNlcjoxMTU0Mzkx', 'VXNlcjoxMTU0Mzky', 'VXNlcjoxMTU0Mzk1', 'VXNlcjoxMTU0Mzk2', 'VXNlcjoxMTU0Mzk3', 'VXNlcjoxMTU0NDAx', 'VXNlcjoxMTU0NDA1', 'VXNlcjoxMTU0NDA3', 'VXNlcjoxMTcxNzYz', 'VXNlcjoxMTkzMzcw', 'VXNlcjoxMjI2MDYz', 'VXNlcjoxMjYyMjU4', 'VXNlcjoxMjg0MzAz', 'VXNlcjoxMjg0MzUy', 'VXNlcjoxMjg0MzU4', 'VXNlcjoxMzA3MzY5', 'VXNlcjoxMzA3NDUz']",[]
R3JvdXA6Nzc2OTcz,TEAM.CONNECTED_APPS.EMPLOYEE,True,SYNCED,"['VXNlcjo1MjAyNjg=', 'VXNlcjo1MjAyNzk=', 'VXNlcjo1MjAyODA=', 'VXNlcjo1MjAzMjA=', 'VXNlcjo1MjAzMjI=', 'VXNlcjo1MjAzMzM=', 'VXNlcjo1MjAzMzg=', 'VXNlcjo1MjAzMzk=', 'VXNlcjo1MjAzNDc=', 'VXNlcjo1MjAzNTE=', 'VXNlcjo1MjAzNzQ=', 'VXNlcjo1MjAzNzk=', 'VXNlcjo1MjAzODA=', 'VXNlcjo1MjAzOTQ=', 'VXNlcjo1MjA0MTA=', 'VXNlcjo1MjA0MjA=', 'VXNlcjo1MjA0MzM=', 'VXNlcjo1MjM3ODI=', 'VXNlcjo1MjYzNjY=', 'VXNlcjo1MzQwMzY=', 'VXNlcjo1NjUxMTc=', 'VXNlcjo1NzE0MTI=', 'VXNlcjo1NzkwNzg=', 'VXNlcjo1ODExMDI=', 'VXNlcjo1ODk5MDU=', 'VXNlcjo2MDAwMTY=', 'VXNlcjo2NDMyNDM=', 'VXNlcjo2NTc3NjI=', 'VXNlcjo2NjAyMzg=', 'VXNlcjo2ODYzMTg=', 'VXNlcjo2OTc0NjI=', 'VXNlcjo3MjM0MDE=', 'VXNlcjo3MjUyODU=', 'VXNlcjo3Mzc4NjU=', 'VXNlcjo3NTAyNDU=', 'VXNlcjo3NjQxNjg=', 'VXNlcjo5NDc2MDU=', 'VXNlcjo5OTY2MzE=', 'VXNlcjoxMDM2MTEw', 'VXNlcjoxMDM2MjA0', 'VXNlcjoxMDUwNDMw', 'VXNlcjoxMDYyMDUx', 'VXNlcjoxMTM5MDQy', 'VXNlcjoxMTcxNzAw', 'VXNlcjoxMTgzNzA0', 'VXNlcjoxMjI2MjE5', 'VXNlcjoxMjg0NDU4', 'VXNlcjoxMzA3NTY1', 'VXNlcjoxMzE3ODM5', 'VXNlcjoxMzE3ODQw']",[]
R3JvdXA6Nzc2OTc0,TEAM.ACCOUNT_EXECUTIVE.EMPLOYEE,True,SYNCED,"['VXNlcjo1NDA5NTA=', 'VXNlcjo1NDkxMTY=', 'VXNlcjo1NTE0NjY=', 'VXNlcjo1NTM4NjQ=', 'VXNlcjo1NTQyNjA=', 'VXNlcjo1NjcxMjA=', 'VXNlcjo1Njg0MDU=', 'VXNlcjo1Njg5OTM=', 'VXNlcjo1NzIyNzE=', 'VXNlcjo1NzQ0MDQ=', 'VXNlcjo1Nzk3MzI=', 'VXNlcjo1OTcwOTQ=', 'VXNlcjo1OTc2NTk=', 'VXNlcjo2MDEwMjc=', 'VXNlcjo2MDEzNzQ=', 'VXNlcjo2MTM4MzQ=', 'VXNlcjo2MTYwNzg=', 'VXNlcjo2MTY3MDc=', 'VXNlcjo2MTgxMTM=', 'VXNlcjo2MjA2NTU=', 'VXNlcjo2MjA2NTY=', 'VXNlcjo2MzM3NjE=', 'VXNlcjo2MzM3NjI=', 'VXNlcjo2Mzk5OTE=', 'VXNlcjo2NDIwODI=', 'VXNlcjo2NDIwODM=', 'VXNlcjo2NTEwOTM=', 'VXNlcjo2NTMwOTU=', 'VXNlcjo2NTc5MzU=', 'VXNlcjo2NTkwMDU=', 'VXNlcjo2NzA1ODU=', 'VXNlcjo2NzA1ODY=', 'VXNlcjo2NzY4ODA=', 'VXNlcjo2ODM2MTU=', 'VXNlcjo2ODM3Mjc=', 'VXNlcjo2ODUzOTk=', 'VXNlcjo2ODU5OTE=', 'VXNlcjo2ODgyNzQ=', 'VXNlcjo2ODk1MTg=', 'VXNlcjo2OTM3MDk=', 'VXNlcjo2OTM3ODE=', 'VXNlcjo2OTQzNTU=', 'VXNlcjo2OTQzNTg=', 'VXNlcjo2OTQzNjQ=', 'VXNlcjo2OTQzNzY=', 'VXNlcjo2OTQzNzk=', 'VXNlcjo2OTQzODQ=', 'VXNlcjo2OTQzODY=', 'VXNlcjo2OTQzODc=', 'VXNlcjo2OTQzODg=']",[]
R3JvdXA6Nzc2OTc1,TEAM.CONTRIBUTIONS.EMPLOYEE,True,SYNCED,[],[]
R3JvdXA6Nzc2OTc2,TEAM.EXECUTIVE_OPERATIONS_FINANCE.EMPLOYEE,True,SYNCED,['VXNlcjoxMTU0MzI5'],[]
R3JvdXA6Nzc2OTc3,TEAM.INFRASTRUCTURE.EMPLOYEE,True,SYNCED,"['VXNlcjozODQ5ODI=', 'VXNlcjozOTg1NzY=', 'VXNlcjozOTg1Nzg=', 'VXNlcjo0MDgyODE=', 'VXNlcjo0MDgyODI=', 'VXNlcjo0MDgyODM=', 'VXNlcjo0MzY1MDc=', 'VXNlcjo0MzY1MDg=', 'VXNlcjo0MzY1MDk=', 'VXNlcjo0MzY1MTA=', 'VXNlcjo0NjY4Nzg=', 'VXNlcjo0NzI2MTg=', 'VXNlcjo0NzMyOTM=', 'VXNlcjo1MjAyODc=', 'VXNlcjo1MjAyOTk=', 'VXNlcjo1MjAzMDU=', 'VXNlcjo1MjAzMTE=', 'VXNlcjo1MjAzMjY=', 'VXNlcjo1MjAzMzE=', 'VXNlcjo1MjAzNDI=', 'VXNlcjo1MjAzODI=', 'VXNlcjo1MjAzOTY=', 'VXNlcjo1MjAzOTc=', 'VXNlcjo1MjA0MDQ=', 'VXNlcjo1NDM1NDY=', 'VXNlcjo1NjUwODk=', 'VXNlcjo1NzI0MTI=', 'VXNlcjo2MDAwMjU=', 'VXNlcjo2MDk2NzI=', 'VXNlcjo2NTc3Mzg=', 'VXNlcjo3MjYxNzc=', 'VXNlcjo4MjcwNzQ=', 'VXNlcjo4Nzk5OTg=', 'VXNlcjo5MjA1Njg=', 'VXNlcjo5NDc0MTg=', 'VXNlcjo5OTAyMTg=', 'VXNlcjoxMDAwNDk2', 'VXNlcjoxMDA3NDkz', 'VXNlcjoxMDEyMjQ1', 'VXNlcjoxMDE0Mjg1', 'VXNlcjoxMDI4ODU0', 'VXNlcjoxMTM1MDI1', 'VXNlcjoxMTM1MDI2', 'VXNlcjoxMTM2OTA0', 'VXNlcjoxMTUyODA4', 'VXNlcjoxMTUyODEw', 'VXNlcjoxMTU0NDEx', 'VXNlcjoxMTU3MDUx', 'VXNlcjoxMTcxNzgx', 'VXNlcjoxMjYyMTk2']",[]
R3JvdXA6Nzc2OTc4,TEAM.EMPLOYEE_ENGAGEMENT.EMPLOYEE,True,SYNCED,"['VXNlcjoxMTM5MDA2', 'VXNlcjoxMTU0MTgy', 'VXNlcjoxMTU0MzAz', 'VXNlcjoxMTU0MzA1', 'VXNlcjoxMTU0MzEy', 'VXNlcjoxMTU0MzI0', 'VXNlcjoxMTU0MzM2', 'VXNlcjoxMTU0Mzg5', 'VXNlcjoxMjYyMzgy', 'VXNlcjoxMjg0MzA0', 'VXNlcjoxMzA3NTYz', 'VXNlcjoxMzkxOTA4']",[]
R3JvdXA6Nzc2OTc5,TEAM.COMMS_AND_CONTENT.EMPLOYEE,True,SYNCED,"['VXNlcjoxMTM5MDUx', 'VXNlcjoxMTM5MDUy', 'VXNlcjoxMTU0MjY5']",[]
R3JvdXA6Nzc2OTgw,TEAM.DEMAND_GENERATION.EMPLOYEE,True,SYNCED,"['VXNlcjo3MDM4MTk=', 'VXNlcjo5MjUwMjg=', 'VXNlcjo5MjUwMzA=', 'VXNlcjoxMTI2NzA1', 'VXNlcjoxMTM1MDI3', 'VXNlcjoxMTY1OTQy', 'VXNlcjoxMzYwODQ3']",[]
R3JvdXA6Nzc2OTgx,TEAM.CX_USER_OPERATIONS.EMPLOYEE,True,SYNCED,"['VXNlcjo1MjAyMzk=', 'VXNlcjo1NTI0NzY=', 'VXNlcjo1NjAxMDU=', 'VXNlcjo2MTUzNTQ=', 'VXNlcjo2NTE5Mjk=', 'VXNlcjo2NTU3MTU=', 'VXNlcjo2ODA0MjY=', 'VXNlcjo3ODMyMjI=', 'VXNlcjo5Mzc4MTg=', 'VXNlcjoxMTcxNzI2', 'VXNlcjoxMTkzMzc4', 'VXNlcjoxMzE3OTMx', 'VXNlcjoxMzM0ODM1', 'VXNlcjoxMzM0ODM3', 'VXNlcjoxMzkyMTI0']",[]
R3JvdXA6Nzc2OTgy,TEAM.ACCOUNTING.EMPLOYEE,True,SYNCED,"['VXNlcjo1Njg0NjE=', 'VXNlcjo1Njg0Njk=', 'VXNlcjo1Njg0NzI=', 'VXNlcjo1Njg0ODM=', 'VXNlcjo2MTY4MjQ=', 'VXNlcjo2MzM3NjQ=', 'VXNlcjo3NDAzOTM=', 'VXNlcjo4MjQxNTY=', 'VXNlcjo5MTUwNjM=', 'VXNlcjo5MTc5NDY=', 'VXNlcjo5NTE4NzE=', 'VXNlcjo5NTY3NDU=', 'VXNlcjo5NTgyNjg=', 'VXNlcjoxMTU0MTY0', 'VXNlcjoxMTU0MTky', 'VXNlcjoxMTU0MjY2', 'VXNlcjoxMTU0MjY3', 'VXNlcjoxMTU0Mjgw', 'VXNlcjoxMTU0Mjg0', 'VXNlcjoxMTU0Mjg3', 'VXNlcjoxMTU0MzMy', 'VXNlcjoxMTU0MzUy', 'VXNlcjoxMTU0MzY2', 'VXNlcjoxMTU0Mzg0', 'VXNlcjoxMTU0Mzkz', 'VXNlcjoxMTU0NDA5', 'VXNlcjoxMTU3NzMz', 'VXNlcjoxMTcxNzA3', 'VXNlcjoxMTkzMzc5', 'VXNlcjoxMjQyNDQw', 'VXNlcjoxMjQyNDQz', 'VXNlcjoxMjQyNDQ2', 'VXNlcjoxMjYyMzc4', 'VXNlcjoxMjg0NDU3', 'VXNlcjoxMzA3NTU5', 'VXNlcjoxMzI4Mzkz', 'VXNlcjoxMzYxMDQ4', 'VXNlcjoxMzcyMTE2', 'VXNlcjoxMzkyMTE5']",[]
R3JvdXA6Nzc2OTgz,TEAM.MARKETING.EMPLOYEE,True,SYNCED,"['VXNlcjo2NzU1MTk=', 'VXNlcjo4MzcxNzI=', 'VXNlcjo5MjUwMzE=', 'VXNlcjo5ODc1NTQ=', 'VXNlcjoxMTI1MjM4', 'VXNlcjoxMTMyNzk2', 'VXNlcjoxMTUyNjQ5', 'VXNlcjoxMTU0MjUx', 'VXNlcjoxMTU0MjY0', 'VXNlcjoxMTU0Mjc3', 'VXNlcjoxMTU0Mjg5', 'VXNlcjoxMTU0Mjk1', 'VXNlcjoxMTU0MzAy', 'VXNlcjoxMTU0MzI3', 'VXNlcjoxMTU0MzQ4', 'VXNlcjoxMTU0Mzcw', 'VXNlcjoxMTU0Mzg1', 'VXNlcjoxMTU0NDEz', 'VXNlcjoxMTU4NTUx', 'VXNlcjoxMTY3Njc2', 'VXNlcjoxMTczMDI3', 'VXNlcjoxMzA3Mzc2', 'VXNlcjoxMzQ3Nzk5', 'VXNlcjoxMzcyMDUx', 'VXNlcjoxMzkxOTA3', 'VXNlcjoxMzkyMDQ1']",[]
R3JvdXA6Nzc2OTg0,TEAM.EXECUTIVE_OPERATIONS_PRODUCT.EMPLOYEE,True,SYNCED,['VXNlcjo1NzI0NzA='],[]
R3JvdXA6Nzc2OTg1,TEAM.PRODUCT_LEGAL.EMPLOYEE,True,SYNCED,"['VXNlcjoxMTU0MjYz', 'VXNlcjoxMTU0MzU0', 'VXNlcjoxMTU0MzU4', 'VXNlcjoxMTU0Mzgz', 'VXNlcjoxMTU0NDAz']",[]
R3JvdXA6Nzc2OTg2,TEAM.CHIEF_OF_STAFF_SALES.EMPLOYEE,True,SYNCED,['VXNlcjo5MTgzODY='],[]
R3JvdXA6Nzc2OTg3,TEAM.PARTNER_SALES.EMPLOYEE,True,SYNCED,"['VXNlcjo1NzQ0MTI=', 'VXNlcjo2NTk0ODM=', 'VXNlcjo2OTQzMzk=', 'VXNlcjo4ODk3Njc=', 'VXNlcjo5NDg2OTA=', 'VXNlcjoxMjg0NDY4', 'VXNlcjoxMzM0NjE2']",[]
R3JvdXA6Nzc2OTg4,TEAM.TOTAL_REWARDS.EMPLOYEE,True,SYNCED,"['VXNlcjoxMTU0MjU3', 'VXNlcjoxMTU0MjY1', 'VXNlcjoxMTU0Mjgz', 'VXNlcjoxMTU0MzQ2', 'VXNlcjoxMTU0Mzcx']",[]
R3JvdXA6Nzc2OTg5,TEAM.DATA_SCIENCE.EMPLOYEE,True,SYNCED,"['VXNlcjo0NzMxODg=', 'VXNlcjo0NzMxOTM=', 'VXNlcjo0NzMxOTU=', 'VXNlcjo0NzMxOTg=', 'VXNlcjo0NzMyMDE=', 'VXNlcjo0NzMyMDI=', 'VXNlcjo0NzMyMDM=', 'VXNlcjo0NzMyMDU=', 'VXNlcjo1MDA3MjI=', 'VXNlcjo1MzI1MjY=', 'VXNlcjo2MzA5MzQ=', 'VXNlcjo3MjQwNzI=', 'VXNlcjo3Mzc4Mjg=', 'VXNlcjo4Mjc1MjA=', 'VXNlcjo4OTgxNDQ=', 'VXNlcjo5MDYxODM=', 'VXNlcjo5MDY1OTA=', 'VXNlcjo5NjA3MDY=', 'VXNlcjoxMDEyMjQ0', 'VXNlcjoxMDUwNDI2', 'VXNlcjoxMTM1MDI4', 'VXNlcjoxMTM2OTEx', 'VXNlcjoxMTM2OTM5', 'VXNlcjoxMTUyNzky', 'VXNlcjoxMTUyNzk3', 'VXNlcjoxMTcxNzE1', 'VXNlcjoxMTczMDM4', 'VXNlcjoxMjI2MjIx', 'VXNlcjoxMzI4NDAy', 'VXNlcjoxMzM0ODI0', 'VXNlcjoxMzM0ODMy', 'VXNlcjoxMzYxMDUy']",[]
R3JvdXA6Nzc2OTkw,TEAM.SALES_DEVELOPMENT.EMPLOYEE,True,SYNCED,"['VXNlcjo1NTQwMzE=', 'VXNlcjo1Njk0MTU=', 'VXNlcjo1NzIyMDU=', 'VXNlcjo1NzIyMDc=', 'VXNlcjo1NzM0NDA=', 'VXNlcjo1NzkxNjY=', 'VXNlcjo1OTUzNTg=', 'VXNlcjo2MjY2Mjg=', 'VXNlcjo2MzQ1MDA=', 'VXNlcjo2Mzk0MzA=', 'VXNlcjo2ODM0ODU=', 'VXNlcjo2OTAyOTk=', 'VXNlcjo2OTQzNTY=', 'VXNlcjo2OTQzNjU=', 'VXNlcjo2OTQzNjc=', 'VXNlcjo2OTQzODM=', 'VXNlcjo3NTQ4NzE=', 'VXNlcjo3NTUwMDE=', 'VXNlcjo3ODA2MDY=', 'VXNlcjo4Mzk1ODc=', 'VXNlcjo4NDE0OTI=', 'VXNlcjo4NDk1MDc=', 'VXNlcjo4NjkyNjI=', 'VXNlcjo4Njk3NDg=', 'VXNlcjo4ODYxMDI=', 'VXNlcjo5MzQxODU=', 'VXNlcjo5NDg3NzA=', 'VXNlcjo5NDk2Nzk=', 'VXNlcjo5NTM3MTg=', 'VXNlcjo5OTQ0ODY=', 'VXNlcjo5OTYzMjk=', 'VXNlcjoxMDA3NDkw', 'VXNlcjoxMDE0Mjgz', 'VXNlcjoxMDI4NzQz', 'VXNlcjoxMDUwNDI5', 'VXNlcjoxMDYyMDQ0', 'VXNlcjoxMTM5MDYy', 'VXNlcjoxMTM5MDY0', 'VXNlcjoxMTM5MDY5', 'VXNlcjoxMTM5MDc0', 'VXNlcjoxMTQ5MTI4', 'VXNlcjoxMTU3MTY1', 'VXNlcjoxMTU4ODEw', 'VXNlcjoxMTY0NjQ3', 'VXNlcjoxMjI2MjI1', 'VXNlcjoxMjQyNDQ5', 'VXNlcjoxMjQyNDUw', 'VXNlcjoxMjU1MzA5', 'VXNlcjoxMjg0MzU1', 'VXNlcjoxMzA3Mzc5']",[]
R3JvdXA6Nzc2OTkx,TEAM.CHIEF_OF_STAFF_PEOPLE.EMPLOYEE,True,SYNCED,"['VXNlcjoxMTU0Mjcy', 'VXNlcjoxMTU0Mjg4', 'VXNlcjoxMzE3OTIz']",[]
R3JvdXA6Nzc2OTky,TEAM.DATA_ENGINEERING.EMPLOYEE,True,SYNCED,"['VXNlcjo0MDM2NDc=', 'VXNlcjo0NTk0MTg=', 'VXNlcjo0NTk0MTk=', 'VXNlcjo0NTk0MjA=', 'VXNlcjo0NTk0MjM=', 'VXNlcjo0NTk0MjQ=', 'VXNlcjo0NTk0Mjc=', 'VXNlcjo2NzU5Mjk=', 'VXNlcjo2ODYzMjg=', 'VXNlcjo2ODY0MTE=', 'VXNlcjo2ODY0MTI=', 'VXNlcjo5MDc1NDk=', 'VXNlcjo5MTkwODM=', 'VXNlcjoxMDMwMDY3', 'VXNlcjoxMTM2OTU4', 'VXNlcjoxMTUyNzk1', 'VXNlcjoxMTczMDM3', 'VXNlcjoxMTgzNjkx', 'VXNlcjoxMjI2MjIw', 'VXNlcjoxMzM0ODE3', 'VXNlcjoxMzQ4NzQw', 'VXNlcjoxMzQ4NzQ4', 'VXNlcjoxMzQ4NzUx', 'VXNlcjoxMzcxOTQ2', 'VXNlcjoxMzcxOTQ3', 'VXNlcjoxMzcyMTE5', 'VXNlcjoxMzc2NzQ2']","['UmVzb3VyY2U6MjQxMzYxNQ==', 'UmVzb3VyY2U6MjQ3MTQxOQ==', 'UmVzb3VyY2U6MjQ4NDU2OA==', 'UmVzb3VyY2U6MjQ4NDU3NA==', 'UmVzb3VyY2U6MzQ4NDAxMg==', 'UmVzb3VyY2U6MzQ4NDAzNg==', 'UmVzb3VyY2U6MzQ4NDA0NQ==', 'UmVzb3VyY2U6MzQ4NDA1NQ==']"
R3JvdXA6Nzc2OTkz,TEAM.DATA_PRODUCT.EMPLOYEE,True,SYNCED,[],[]
R3JvdXA6Nzc2OTk0,TEAM.REVENUE_OPERATIONS.EMPLOYEE,True,SYNCED,"['VXNlcjo1Njg0Mzc=', 'VXNlcjo1NzAzNzI=', 'VXNlcjo2ODAxNzE=', 'VXNlcjo2OTQ0MDE=', 'VXNlcjo2OTQ0MDI=', 'VXNlcjo2OTQ0MDQ=', 'VXNlcjo2OTQ0MDc=', 'VXNlcjo2OTQ0MDg=', 'VXNlcjo3NTA4MjU=', 'VXNlcjo3ODc4NzE=', 'VXNlcjo4Mjg2MzQ=', 'VXNlcjo5MDc1NDI=', 'VXNlcjo5MDgwMjc=', 'VXNlcjo5MjQ1NjM=', 'VXNlcjo5NTEzOTg=', 'VXNlcjoxMDIxNjg2', 'VXNlcjoxMTM1MDI0', 'VXNlcjoxMTM2OTM4', 'VXNlcjoxMTUyODY5', 'VXNlcjoxMTU0MjYy', 'VXNlcjoxMTU3MDQ5', 'VXNlcjoxMTYzOTAx', 'VXNlcjoxMTk0NTgz', 'VXNlcjoxMjI2MjIy', 'VXNlcjoxMjQyMjA0', 'VXNlcjoxMjg0MzU5', 'VXNlcjoxMjk1ODMz', 'VXNlcjoxMzA3NTY2', 'VXNlcjoxMzQ4MzI2', 'VXNlcjoxMzYwOTQ1', 'VXNlcjoxMzgxNzk5', 'VXNlcjoxMzgxODk1', 'VXNlcjoxMzgyMDE4', 'VXNlcjoxMzkyMTI1']",[]
R3JvdXA6Nzc2OTk1,TEAM.PRODUCT_DESIGN.EMPLOYEE,True,SYNCED,"['VXNlcjo1MjAyNTE=', 'VXNlcjo1NTQxMTU=', 'VXNlcjo1NzI0MzA=', 'VXNlcjo1NzI0NDU=', 'VXNlcjo1NzI0NDY=', 'VXNlcjo1NzI0NTU=', 'VXNlcjo2NTE5MDY=', 'VXNlcjo2ODYyNDA=', 'VXNlcjo3MDE5NTM=', 'VXNlcjo4MzIzOTI=', 'VXNlcjo4NjkxMDc=', 'VXNlcjo5MzM3MDg=', 'VXNlcjo5NDczMzQ=', 'VXNlcjo5NTM3MTY=', 'VXNlcjo5OTg5Mzk=', 'VXNlcjoxMDAwNTI0', 'VXNlcjoxMDYyMDQz', 'VXNlcjoxMjg0MzU3', 'VXNlcjoxMzM0ODIy', 'VXNlcjoxMzQ4NzM0', 'VXNlcjoxMzYwOTQy', 'VXNlcjoxMzc2OTEy', 'VXNlcjoxMzgxOTU5']",[]
R3JvdXA6Nzc2OTk2,TEAM.STRATEGIC_FINANCE.EMPLOYEE,True,SYNCED,"['VXNlcjo1ODczNTc=', 'VXNlcjo2MzM3NjM=', 'VXNlcjo4MzQzMjM=', 'VXNlcjo5NDMwNjI=', 'VXNlcjo5NTAwNTA=', 'VXNlcjo5NTU3ODM=', 'VXNlcjoxMDM4Njgz', 'VXNlcjoxMDU4NDA0', 'VXNlcjoxMTU0MzQ1', 'VXNlcjoxMTU0MzYy', 'VXNlcjoxMTU0Mzc3', 'VXNlcjoxMzE3MTM3', 'VXNlcjoxMzE3OTI0', 'VXNlcjoxMzcyMTE3', 'VXNlcjoxMzkyMTE2']",[]
R3JvdXA6Nzc2OTk3,TEAM.DATA_PLATFORM.EMPLOYEE,True,SYNCED,"['VXNlcjo0NTk5ODc=', 'VXNlcjo0NzMxNzY=', 'VXNlcjo0NzMxNzk=', 'VXNlcjo1MjAyOTc=', 'VXNlcjo1MjAzMDc=', 'VXNlcjo1NjAxMTE=', 'VXNlcjo1OTkzNTg=', 'VXNlcjo2NTcyNDg=', 'VXNlcjo3ODA0NDU=', 'VXNlcjo4Njk3OTM=', 'VXNlcjoxMTUyODAz', 'VXNlcjoxMTkzMjE3']",[]
R3JvdXA6Nzc2OTk4,TEAM.INFO_SECURITY.EMPLOYEE,True,SYNCED,"['VXNlcjozODUwMDI=', 'VXNlcjozOTg1Nzk=', 'VXNlcjozOTg1ODQ=', 'VXNlcjo0MDg0MDY=', 'VXNlcjo0NjY4ODI=', 'VXNlcjo0NzE2MjI=', 'VXNlcjo0ODI0OTI=', 'VXNlcjo1MDkzOTE=', 'VXNlcjo1MjAyNzc=', 'VXNlcjo1MjkyNDk=', 'VXNlcjo1MzQwNDQ=', 'VXNlcjo1MzU2NDA=', 'VXNlcjo1MzU2NjU=', 'VXNlcjo1MzU2NjY=', 'VXNlcjo1MzU2Njc=', 'VXNlcjo1MzU2Njg=', 'VXNlcjo1MzU2Njk=', 'VXNlcjo1MzU2NzA=', 'VXNlcjo1MzU2NzE=', 'VXNlcjo1MzU2NzM=', 'VXNlcjo1MzU2Nzc=', 'VXNlcjo1MzU2Nzg=', 'VXNlcjo1MzU2Nzk=', 'VXNlcjo1NDM1MTA=', 'VXNlcjo2MDA2MzQ=', 'VXNlcjo2MzA4NzM=', 'VXNlcjo2NDE3OTc=', 'VXNlcjo2NDI4OTQ=', 'VXNlcjo2NTE5MzA=', 'VXNlcjo2NjQ0NzE=', 'VXNlcjo2NjY0OTM=', 'VXNlcjo2OTI5OTc=', 'VXNlcjo3MjMxNDE=', 'VXNlcjo3MzU4NzI=', 'VXNlcjo3Nzk5OTM=', 'VXNlcjo4MjYxMzQ=', 'VXNlcjo4Mzk1MzA=', 'VXNlcjo4Mzk1NTc=', 'VXNlcjo4NjMwODQ=', 'VXNlcjo4Njg5MDg=', 'VXNlcjo4OTkwODI=', 'VXNlcjo5MjQ3MzE=', 'VXNlcjo5MzM3NjA=', 'VXNlcjo5NjIxMzg=', 'VXNlcjo5OTEyNjY=', 'VXNlcjo5OTIxNTk=', 'VXNlcjoxMTM2OTEz', 'VXNlcjoxMTM2OTM3', 'VXNlcjoxMTM5MDQ0', 'VXNlcjoxMTUyODA1']","['UmVzb3VyY2U6MzMwNDcwOA==', 'UmVzb3VyY2U6MzQ4NDAxNg==']"
R3JvdXA6Nzc2OTk5,TEAM.CX_PRODUCT_SUPPORT.EMPLOYEE,True,SYNCED,"['VXNlcjo1MjAyNjI=', 'VXNlcjo1Njk5OTM=', 'VXNlcjo2OTkxNTI=', 'VXNlcjo4NDg4NzM=', 'VXNlcjo5NDY4NTE=', 'VXNlcjo5NDY5MDA=', 'VXNlcjo5OTg5NDA=', 'VXNlcjoxMDIwNDI3', 'VXNlcjoxMDIxNTIz', 'VXNlcjoxMDIxNjg3', 'VXNlcjoxMjI2MDY4', 'VXNlcjoxMzcyMTIy', 'VXNlcjoxMzgxNzk2', 'VXNlcjoxMzgxOTY1']",[]
R3JvdXA6Nzc3MDAw,TEAM.BIZ_TECH.EMPLOYEE,True,SYNCED,"['VXNlcjo5OTkwODY=', 'VXNlcjoxMDUwNDI1', 'VXNlcjoxMTI2Nzc1', 'VXNlcjoxMTQ3MDUx', 'VXNlcjoxMTkzMzcz']",[]
R3JvdXA6Nzc3MDAx,TEAM.BUSINESS_OPERATIONS.EMPLOYEE,True,SYNCED,"['VXNlcjo5NTEwNDY=', 'VXNlcjo5NTU4ODU=', 'VXNlcjo5NjIxNjI=', 'VXNlcjoxMTQxNDU1']",[]
R3JvdXA6Nzc3MDAy,TEAM.PRODUCT_MANAGEMENT.EMPLOYEE,True,SYNCED,"['VXNlcjo1MjAxMjQ=', 'VXNlcjo1NDk1OTk=', 'VXNlcjo1NTQ1MDI=', 'VXNlcjo1NTY3NzE=', 'VXNlcjo1NjQ5Mjk=', 'VXNlcjo1Njk0MTg=', 'VXNlcjo1NzI0MzM=', 'VXNlcjo1NzI0Mzc=', 'VXNlcjo1NzI0NTA=', 'VXNlcjo1NzI0NTQ=', 'VXNlcjo1NzI0NjA=', 'VXNlcjo1ODE1MzA=', 'VXNlcjo2NTMxMDI=', 'VXNlcjo2OTc0NDY=', 'VXNlcjo4OTY0NjA=', 'VXNlcjo5MTg2MDM=', 'VXNlcjo5MTk1Mzg=', 'VXNlcjoxMTM5MDUz', 'VXNlcjoxMTU0Mjkx', 'VXNlcjoxMjQyNDQy', 'VXNlcjoxMjYyMzc3', 'VXNlcjoxMzQyNTYx', 'VXNlcjoxMzgxOTYw', 'VXNlcjoxMzgxOTYx', 'VXNlcjoxMzkyMDQ5']",[]
R3JvdXA6Nzc3MDAz,TEAM.EMPLOYMENT_LEGAL.EMPLOYEE,True,SYNCED,"['VXNlcjo3MzA0NjQ=', 'VXNlcjo3Mzc1OTA=', 'VXNlcjoxMTU0Mzc0']",[]
